Category,DataWindow,H2H,Market,Type,Odds,TrueProb,EV_pct,N_matches,HitFreq
league_es,post-break (T>4997700),RMA - ROV,CS 2-4,CS,353.0,0.00348,22.85,862,1 in 287
league_es,post-break (T>4997700),ROV - CEL,CS 0-6,CS,1060.0,0.001159,22.83,863,1 in 863
league_es,post-break (T>4997700),GIR - GET,CS 0-5,CS,1060.0,0.001159,22.83,863,1 in 863
league_es,post-break (T>4997700),SEV - RAY,Over 4.5,OU,10.8,0.113689,22.78,862,1 in 8
league_es,post-break (T>4997700),ESP - ELC,HT CS 3-0,HTCS,55.7,0.022042,22.77,862,1 in 45
league_es,post-break (T>4997700),VAL - RAY,Exact 5,ExactGoals,16.3,0.075319,22.77,863,1 in 13
league_es,post-break (T>4997700),BAR - ROV,HT/FT X/X,HTFT,28.6,0.042923,22.76,862,1 in 23
league_es,post-break (T>4997700),ELC - ALV,CS 0-5,CS,529.0,0.00232,22.74,862,1 in 431
league_es,post-break (T>4997700),SEV - RAY,Exact 5,ExactGoals,14.9,0.082367,22.73,862,1 in 12
league_es,post-break (T>4997700),ROV - ESP,CS 5-0,CS,353.0,0.003476,22.71,863,1 in 287
league_es,post-break (T>4997700),RAY - ATH,CS 5-1,CS,1060.0,0.001157,22.69,864,1 in 864
league_es,post-break (T>4997700),VAL - ROV,HT CS 1-2,HTCS,37.8,0.032445,22.64,863,1 in 30
league_es,post-break (T>4997700),VIL - RAY,Exact 6,ExactGoals,25.2,0.048667,22.64,863,1 in 20
league_es,post-break (T>4997700),LEV - RSO,HT CS 0-3,HTCS,37.8,0.032445,22.64,863,1 in 30
league_es,post-break (T>4997700),OSA - CEL,CS 1-4,CS,96.1,0.012761,22.63,862,1 in 78
league_es,post-break (T>4997700),VIL - SEV,CS 5-0,CS,96.1,0.012761,22.63,862,1 in 78
league_es,post-break (T>4997700),RSO - VAL,HT/FT 2/1,HTFT,34.1,0.035963,22.63,862,1 in 27
league_es,post-break (T>4997700),LEV - GIR,CS 0-4,CS,75.5,0.016241,22.62,862,1 in 61
league_es,post-break (T>4997700),RMA - SEV,CS 4-2,CS,58.7,0.020882,22.58,862,1 in 47
league_es,post-break (T>4997700),ELC - ALV,Exact 6,ExactGoals,35.2,0.034803,22.51,862,1 in 28
league_es,post-break (T>4997700),LEV - ELC,Exact 6,ExactGoals,33.0,0.037123,22.51,862,1 in 26
league_es,post-break (T>4997700),ELC - GET,CS 2-4,CS,132.0,0.009281,22.51,862,1 in 107
league_es,post-break (T>4997700),ALV - OSA,HT CS 1-2,HTCS,24.0,0.051044,22.51,862,1 in 19
league_es,post-break (T>4997700),VAL - SEV,HT/FT 1/2,HTFT,39.1,0.031323,22.47,862,1 in 31
league_es,post-break (T>4997700),ROV - VAL,HT/FT 1/X,HTFT,20.7,0.059165,22.47,862,1 in 16
league_es,post-break (T>4997700),BAR - LEV,HT/FT 2/2,HTFT,36.4,0.033643,22.46,862,1 in 29
league_es,post-break (T>4997700),VAL - ATH,HT CS 3-0,HTCS,176.0,0.006952,22.36,863,1 in 143
league_es,post-break (T>4997700),ROV - ESP,CS 2-3,CS,48.0,0.025492,22.36,863,1 in 39
league_es,post-break (T>4997700),OSA - GET,CS 0-3,CS,48.0,0.025492,22.36,863,1 in 39
league_es,post-break (T>4997700),ALV - ELC,HT CS 0-3,HTCS,151.0,0.008102,22.34,864,1 in 123
league_es,post-break (T>4997700),VIL - ESP,CS 5-0,CS,65.9,0.018561,22.32,862,1 in 53
league_es,post-break (T>4997700),ESP - SEV,HT CS 3-0,HTCS,95.8,0.012761,22.25,862,1 in 78
league_es,post-break (T>4997700),BET - VIL,CS 5-0,CS,211.0,0.005794,22.25,863,1 in 172
league_es,post-break (T>4997700),BAR - SEV,HT/FT 2/2,HTFT,25.7,0.047564,22.24,862,1 in 21
league_es,post-break (T>4997700),GIR - OSA,CS 4-2,CS,95.9,0.012746,22.24,863,1 in 78
league_es,post-break (T>4997700),RMA - BAR,CS 3-3,CS,50.2,0.024334,22.16,863,1 in 41
league_es,post-break (T>4997700),ROV - ATM,CS 3-3,CS,117.0,0.010441,22.16,862,1 in 95
league_es,post-break (T>4997700),VIL - ELC,HT/FT 2/X,HTFT,39.0,0.031323,22.16,862,1 in 31
league_es,post-break (T>4997700),BET - MAL,HT CS 0-3,HTCS,351.0,0.00348,22.16,862,1 in 287
league_es,post-break (T>4997700),ELC - RAY,CS 0-3,CS,34.0,0.035921,22.13,863,1 in 27
league_es,post-break (T>4997700),MAL - RSO,HT CS 3-0,HTCS,95.7,0.012761,22.12,862,1 in 78
league_es,post-break (T>4997700),ATH - ESP,CS 1-3,CS,95.8,0.012746,22.11,863,1 in 78
league_es,post-break (T>4997700),GET - BAR,HT CS 2-1,HTCS,45.8,0.026651,22.06,863,1 in 37
league_es,post-break (T>4997700),VAL - GET,HT CS 0-3,HTCS,263.0,0.00464,22.04,862,1 in 215
league_es,post-break (T>4997700),ATH - RAY,CS 0-1,CS,15.7,0.077726,22.03,862,1 in 12
league_es,post-break (T>4997700),ALV - ATM,Exact 6,ExactGoals,32.9,0.03708,21.99,863,1 in 26
league_es,post-break (T>4997700),ALV - ATM,CS 0-4,CS,32.9,0.03708,21.99,863,1 in 26
league_es,post-break (T>4997700),ATM - OSA,CS 3-1,CS,15.5,0.078704,21.99,864,1 in 12
league_es,post-break (T>4997700),GIR - LEV,HT/FT 2/1,HTFT,37.6,0.032445,21.99,863,1 in 30
league_es,post-break (T>4997700),ELC - RMA,HT CS 2-0,HTCS,75.1,0.016241,21.97,862,1 in 61
league_es,post-break (T>4997700),CEL - RAY,HT/FT X/2,HTFT,11.3,0.107889,21.91,862,1 in 9
league_es,post-break (T>4997700),RSO - CEL,CS 5-1,CS,263.0,0.004635,21.9,863,1 in 215
league_es,post-break (T>4997700),OSA - ELC,Over 4.5,OU,10.1,0.12065,21.86,862,1 in 8
league_es,post-break (T>4997700),GET - VIL,HT CS 0-3,HTCS,40.4,0.030162,21.86,862,1 in 33
league_es,post-break (T>4997700),LEV - SEV,CS 1-4,CS,95.6,0.012746,21.85,863,1 in 78
league_es,post-break (T>4997700),OSA - ATM,CS 1-5,CS,150.0,0.008121,21.81,862,1 in 123
league_es,post-break (T>4997700),GET - ELC,HT CS 0-3,HTCS,210.0,0.0058,21.81,862,1 in 172
league_es,post-break (T>4997700),MAL - ROV,CS 3-0,CS,21.9,0.05562,21.81,863,1 in 17
league_es,post-break (T>4997700),LEV - ESP,CS 0-4,CS,150.0,0.008121,21.81,862,1 in 123
league_es,post-break (T>4997700),ATM - GET,CS 0-4,CS,1050.0,0.00116,21.81,862,1 in 862
league_es,post-break (T>4997700),ELC - VAL,CS 1-5,CS,210.0,0.0058,21.81,862,1 in 172
league_es,post-break (T>4997700),LEV - ATH,CS 3-0,CS,105.0,0.011601,21.81,862,1 in 86
league_es,post-break (T>4997700),MAL - ATM,CS 3-0,CS,105.0,0.011601,21.81,862,1 in 86
league_es,post-break (T>4997700),MAL - ALV,CS 6-0,CS,1050.0,0.00116,21.81,862,1 in 862
league_es,post-break (T>4997700),CEL - ROV,HT CS 0-3,HTCS,525.0,0.00232,21.81,862,1 in 431
league_es,post-break (T>4997700),ATM - BAR,CS 2-4,CS,105.0,0.011601,21.81,862,1 in 86
league_es,post-break (T>4997700),BAR - RMA,CS 1-5,CS,210.0,0.0058,21.81,862,1 in 172
league_es,post-break (T>4997700),GET - VAL,CS 3-0,CS,32.8,0.037123,21.76,862,1 in 26
league_es,post-break (T>4997700),CEL - SEV,CS 2-3,CS,80.8,0.015064,21.71,863,1 in 66
league_es,post-break (T>4997700),CEL - SEV,CS 0-4,CS,350.0,0.003476,21.67,863,1 in 287
league_es,post-break (T>4997700),RMA - CEL,CS 0-4,CS,1050.0,0.001159,21.67,863,1 in 863
league_es,post-break (T>4997700),LEV - RMA,CS 0-6,CS,150.0,0.008111,21.67,863,1 in 123
league_es,post-break (T>4997700),ELC - ATM,CS 1-5,CS,105.0,0.011587,21.67,863,1 in 86
league_es,post-break (T>4997700),OSA - GET,HT CS 3-0,HTCS,58.3,0.020857,21.6,863,1 in 47
league_es,post-break (T>4997700),ATM - RAY,CS 2-3,CS,131.0,0.009281,21.58,862,1 in 107
league_es,post-break (T>4997700),OSA - LEV,Exact 6,ExactGoals,65.5,0.018561,21.58,862,1 in 53
league_es,post-break (T>4997700),LEV - ELC,CS 2-3,CS,49.9,0.024362,21.57,862,1 in 41
league_es,post-break (T>4997700),OSA - VIL,CS 0-4,CS,61.7,0.019699,21.54,863,1 in 50
league_es,post-break (T>4997700),ALV - BAR,CS 2-4,CS,58.2,0.020882,21.53,862,1 in 47
league_es,post-break (T>4997700),CEL - OSA,HT/FT 1/2,HTFT,38.8,0.031323,21.53,862,1 in 31
league_es,post-break (T>4997700),BET - GIR,HT CS 1-2,HTCS,29.1,0.041763,21.53,862,1 in 23
league_es,post-break (T>4997700),ELC - RMA,CS 2-3,CS,28.3,0.042923,21.47,862,1 in 23
league_es,post-break (T>4997700),ATM - RMA,CS 5-0,CS,349.0,0.00348,21.46,862,1 in 287
league_es,post-break (T>4997700),VIL - ESP,CS 1-3,CS,80.5,0.015081,21.4,862,1 in 66
league_es,post-break (T>4997700),ROV - VAL,CS 5-1,CS,523.0,0.00232,21.35,862,1 in 431
league_es,post-break (T>4997700),BAR - VAL,CS 2-4,CS,349.0,0.003476,21.32,863,1 in 287
league_es,post-break (T>4997700),ESP - RAY,HT CS 3-0,HTCS,74.7,0.016241,21.32,862,1 in 61
league_es,post-break (T>4997700),ATH - SEV,HT/FT 2/X,HTFT,36.1,0.033604,21.31,863,1 in 29
league_es,post-break (T>4997700),OSA - SEV,Exact 5,ExactGoals,52.4,0.023148,21.3,864,1 in 43
league_es,post-break (T>4997700),ATM - RMA,CS 4-1,CS,69.7,0.017401,21.29,862,1 in 57
league_es,post-break (T>4997700),GIR - VAL,HT CS 3-0,HTCS,61.5,0.019722,21.29,862,1 in 50
league_es,post-break (T>4997700),ELC - BET,CS 2-2,CS,16.1,0.075319,21.26,863,1 in 13
league_es,post-break (T>4997700),SEV - RSO,CS 1-3,CS,26.8,0.045244,21.25,862,1 in 22
league_es,post-break (T>4997700),RSO - VAL,CS 4-2,CS,87.1,0.013921,21.25,862,1 in 71
league_es,post-break (T>4997700),ROV - SEV,HT CS 0-3,HTCS,80.4,0.015081,21.25,862,1 in 66
league_es,post-break (T>4997700),LEV - RAY,HT CS 0-3,HTCS,95.0,0.012761,21.23,862,1 in 78
league_es,post-break (T>4997700),VIL - ELC,CS 5-1,CS,65.3,0.018561,21.21,862,1 in 53
league_es,post-break (T>4997700),RSO - VAL,HT CS 3-0,HTCS,37.3,0.032483,21.16,862,1 in 30
league_es,post-break (T>4997700),BAR - ALV,CS 2-3,CS,116.0,0.010441,21.11,862,1 in 95
league_es,post-break (T>4997700),ALV - ROV,CS 0-4,CS,174.0,0.006961,21.11,862,1 in 143
league_es,post-break (T>4997700),ROV - BAR,CS 3-3,CS,80.4,0.015064,21.11,863,1 in 66
league_es,post-break (T>4997700),ALV - SEV,CS 2-4,CS,174.0,0.006961,21.11,862,1 in 143
league_es,post-break (T>4997700),RAY - ATM,CS 3-3,CS,261.0,0.00464,21.11,862,1 in 215
league_es,post-break (T>4997700),OSA - ELC,Exact 5,ExactGoals,14.1,0.085847,21.04,862,1 in 11
league_es,post-break (T>4997700),LEV - RAY,CS 2-4,CS,149.0,0.008121,21.0,862,1 in 123
league_es,post-break (T>4997700),ROV - VAL,HT CS 3-0,HTCS,149.0,0.008121,21.0,862,1 in 123
league_es,post-break (T>4997700),MAL - CEL,CS 4-1,CS,86.9,0.013921,20.97,862,1 in 71
league_es,post-break (T>4997700),BAR - OSA,CS 1-3,CS,116.0,0.010429,20.97,863,1 in 95
league_es,post-break (T>4997700),OSA - BET,CS 4-0,CS,174.0,0.006952,20.97,863,1 in 143
league_es,post-break (T>4997700),CEL - ATM,CS 0-4,CS,69.5,0.017401,20.94,862,1 in 57
league_es,post-break (T>4997700),VIL - BAR,CS 3-2,CS,38.6,0.031323,20.9,862,1 in 31
league_es,post-break (T>4997700),GIR - ESP,CS 6-0,CS,521.0,0.00232,20.88,862,1 in 431
league_es,post-break (T>4997700),OSA - BET,HT CS 3-0,HTCS,149.0,0.008111,20.86,863,1 in 123
league_es,post-break (T>4997700),GET - MAL,Exact 6,ExactGoals,37.2,0.032483,20.84,862,1 in 30
league_es,post-break (T>4997700),MAL - CEL,CS 2-3,CS,43.4,0.027842,20.84,862,1 in 35
league_es,post-break (T>4997700),MAL - GIR,HT CS 3-0,HTCS,65.1,0.018561,20.84,862,1 in 53
league_es,post-break (T>4997700),BET - MAL,CS 4-1,CS,33.6,0.035963,20.84,862,1 in 27
league_es,post-break (T>4997700),MAL - VIL,HT CS 0-3,HTCS,35.9,0.033643,20.78,862,1 in 29
league_es,post-break (T>4997700),ATH - RMA,HT/FT 2/1,HTFT,69.4,0.017401,20.77,862,1 in 57
league_es,post-break (T>4997700),BAR - ATM,CS 2-3,CS,54.9,0.021991,20.73,864,1 in 45
league_es,post-break (T>4997700),ATM - VAL,CS 1-2,CS,24.2,0.049884,20.72,862,1 in 20
league_es,post-break (T>4997700),BET - ATM,Exact 6,ExactGoals,24.2,0.049884,20.72,862,1 in 20
league_es,post-break (T>4997700),BET - VIL,CS 4-2,CS,74.4,0.016222,20.7,863,1 in 61
league_es,post-break (T>4997700),BET - BAR,HT/FT 2/1,HTFT,28.9,0.041763,20.7,862,1 in 23
league_es,post-break (T>4997700),ESP - ROV,Over 4.5,OU,10.1,0.11949,20.68,862,1 in 8
league_es,post-break (T>4997700),ATH - RMA,HT/FT 2/X,HTFT,20.8,0.058005,20.65,862,1 in 17
league_es,post-break (T>4997700),LEV - GIR,CS 3-3,CS,104.0,0.011601,20.65,862,1 in 86
league_es,post-break (T>4997700),ATH - BAR,CS 4-2,CS,130.0,0.009281,20.65,862,1 in 107
league_es,post-break (T>4997700),RAY - CEL,CS 0-6,CS,1040.0,0.00116,20.65,862,1 in 862
league_es,post-break (T>4997700),OSA - ELC,CS 3-3,CS,104.0,0.011601,20.65,862,1 in 86
league_es,post-break (T>4997700),GIR - RMA,CS 4-1,CS,208.0,0.0058,20.65,862,1 in 172
league_es,post-break (T>4997700),ALV - CEL,CS 0-5,CS,260.0,0.00464,20.65,862,1 in 215
league_es,post-break (T>4997700),CEL - RAY,CS 5-0,CS,130.0,0.009281,20.65,862,1 in 107
league_es,post-break (T>4997700),LEV - ALV,CS 0-4,CS,130.0,0.009281,20.65,862,1 in 107
league_es,post-break (T>4997700),ELC - GIR,CS 0-6,CS,1040.0,0.00116,20.65,862,1 in 862
league_es,post-break (T>4997700),SEV - BAR,HT CS 3-0,HTCS,1040.0,0.00116,20.65,862,1 in 862
league_es,post-break (T>4997700),LEV - BET,CS 4-0,CS,260.0,0.00464,20.65,862,1 in 215
league_es,post-break (T>4997700),SEV - BET,CS 3-0,CS,94.5,0.012761,20.59,862,1 in 78
league_es,post-break (T>4997700),BET - RSO,CS 3-2,CS,29.7,0.040603,20.59,862,1 in 24
league_es,post-break (T>4997700),OSA - ELC,CS 3-2,CS,38.5,0.031323,20.59,862,1 in 31
league_es,post-break (T>4997700),ELC - OSA,CS 4-1,CS,94.5,0.012761,20.59,862,1 in 78
league_es,post-break (T>4997700),RSO - GET,HT CS 1-2,HTCS,43.3,0.027842,20.56,862,1 in 35
league_es,post-break (T>4997700),LEV - MAL,HT/FT 2/1,HTFT,43.3,0.027842,20.56,862,1 in 35
league_es,post-break (T>4997700),GET - OSA,CS 4-0,CS,86.6,0.013921,20.56,862,1 in 71
league_es,post-break (T>4997700),ESP - OSA,HT/FT 1/2,HTFT,43.3,0.027842,20.56,862,1 in 35
league_es,post-break (T>4997700),ATM - ATH,CS 2-4,CS,260.0,0.004635,20.51,863,1 in 215
league_es,post-break (T>4997700),SEV - VAL,CS 0-4,CS,130.0,0.00927,20.51,863,1 in 107
league_es,post-break (T>4997700),ESP - BAR,CS 2-4,CS,57.7,0.020882,20.49,862,1 in 47
league_es,post-break (T>4997700),BET - MAL,CS 5-1,CS,94.4,0.012761,20.46,862,1 in 78
league_es,post-break (T>4997700),SEV - RMA,CS 2-0,CS,38.5,0.031286,20.45,863,1 in 31
league_es,post-break (T>4997700),ELC - SEV,CS 1-0,CS,8.58,0.140371,20.44,862,1 in 7
league_es,post-break (T>4997700),BAR - VAL,HT/FT 2/1,HTFT,54.7,0.022016,20.43,863,1 in 45
league_es,post-break (T>4997700),ATM - CEL,CS 0-3,CS,173.0,0.006961,20.42,862,1 in 143
league_es,post-break (T>4997700),ROV - SEV,CS 4-2,CS,173.0,0.006961,20.42,862,1 in 143
league_es,post-break (T>4997700),RAY - LEV,CS 1-5,CS,519.0,0.00232,20.42,862,1 in 431
league_es,post-break (T>4997700),CEL - BET,HT/FT 2/1,HTFT,34.6,0.034803,20.42,862,1 in 28
league_es,post-break (T>4997700),VAL - ALV,CS 4-0,CS,41.5,0.029002,20.36,862,1 in 34
league_es,post-break (T>4997700),SEV - BET,CS 2-2,CS,45.1,0.026682,20.34,862,1 in 37
league_es,post-break (T>4997700),BET - RAY,HT CS 3-0,HTCS,18.2,0.066049,20.21,863,1 in 15
league_es,post-break (T>4997700),OSA - RSO,CS 4-2,CS,148.0,0.008121,20.19,862,1 in 123
league_es,post-break (T>4997700),RSO - ALV,HT/FT 2/X,HTFT,29.6,0.040603,20.19,862,1 in 24
league_es,post-break (T>4997700),BAR - VIL,CS 0-4,CS,518.0,0.00232,20.19,862,1 in 431
league_es,post-break (T>4997700),BET - VAL,HT/FT 1/2,HTFT,32.4,0.03708,20.14,863,1 in 26
league_es,post-break (T>4997700),RAY - SEV,CS 3-2,CS,54.5,0.022042,20.13,862,1 in 45
league_es,post-break (T>4997700),GET - GIR,HT CS 0-3,HTCS,94.1,0.012761,20.08,862,1 in 78
league_es,post-break (T>4997700),GET - ELC,CS 1-3,CS,41.4,0.029002,20.07,862,1 in 34
league_es,post-break (T>4997700),OSA - MAL,CS 1-4,CS,115.0,0.010441,20.07,862,1 in 95
league_es,post-break (T>4997700),GET - RAY,CS 1-3,CS,34.5,0.034803,20.07,862,1 in 28
league_es,post-break (T>4997700),OSA - ELC,HT CS 0-3,HTCS,207.0,0.0058,20.07,862,1 in 172
league_es,post-break (T>4997700),CEL - MAL,CS 4-1,CS,49.4,0.024306,20.07,864,1 in 41
league_es,post-break (T>4997700),RMA - SEV,CS 2-3,CS,115.0,0.010441,20.07,862,1 in 95
league_es,post-break (T>4997700),OSA - RMA,HT CS 2-0,HTCS,69.0,0.017401,20.07,862,1 in 57
league_es,post-break (T>4997700),BAR - OSA,CS 0-3,CS,259.0,0.004635,20.05,863,1 in 215
league_es,post-break (T>4997700),VIL - VAL,CS 0-1,CS,14.8,0.081112,20.05,863,1 in 12
league_es,post-break (T>4997700),ESP - MAL,CS 3-0,CS,33.4,0.035921,19.98,863,1 in 27
league_es,post-break (T>4997700),VAL - LEV,HT/FT 1/2,HTFT,38.3,0.031323,19.97,862,1 in 31
league_es,post-break (T>4997700),OSA - MAL,CS 0-3,CS,47.0,0.025522,19.95,862,1 in 39
league_es,post-break (T>4997700),ATH - VAL,HT/FT X/X,HTFT,5.47,0.219258,19.93,862,1 in 4
league_es,post-break (T>4997700),CEL - SEV,CS 3-1,CS,19.9,0.060255,19.91,863,1 in 16
league_es,post-break (T>4997700),MAL - RAY,HT CS 3-0,HTCS,54.4,0.022042,19.91,862,1 in 45
league_es,post-break (T>4997700),RAY - SEV,Over 4.5,OU,12.6,0.095128,19.86,862,1 in 10
league_es,post-break (T>4997700),GIR - RMA,CS 2-3,CS,25.2,0.047564,19.86,862,1 in 21
league_es,post-break (T>4997700),RMA - ROV,CS 2-3,CS,86.1,0.013921,19.86,862,1 in 71
league_es,post-break (T>4997700),LEV - VIL,Exact 6,ExactGoals,24.6,0.048724,19.86,862,1 in 20
league_es,post-break (T>4997700),BET - RMA,HT/FT 1/X,HTFT,23.5,0.050985,19.81,863,1 in 19
league_es,post-break (T>4997700),ROV - RAY,CS 2-3,CS,44.9,0.026682,19.8,862,1 in 37
league_es,post-break (T>4997700),ESP - OSA,CS 3-0,CS,41.3,0.029002,19.78,862,1 in 34
league_es,post-break (T>4997700),BET - ESP,CS 3-2,CS,29.5,0.040603,19.78,862,1 in 24
league_es,post-break (T>4997700),MAL - ALV,HT CS 2-1,HTCS,17.8,0.067285,19.77,862,1 in 14
league_es,post-break (T>4997700),ELC - OSA,Exact 6,ExactGoals,35.6,0.033643,19.77,862,1 in 29
league_es,post-break (T>4997700),RMA - OSA,CS 0-2,CS,79.4,0.015081,19.74,862,1 in 66
league_es,post-break (T>4997700),ESP - VAL,CS 3-2,CS,51.6,0.023202,19.72,862,1 in 43
league_es,post-break (T>4997700),RAY - ELC,CS 0-4,CS,172.0,0.006961,19.72,862,1 in 143
league_es,post-break (T>4997700),SEV - RAY,CS 0-3,CS,51.6,0.023202,19.72,862,1 in 43
league_es,post-break (T>4997700),ELC - GIR,CS 4-2,CS,172.0,0.006961,19.72,862,1 in 143
league_es,post-break (T>4997700),ESP - RAY,CS 4-0,CS,93.8,0.012761,19.7,862,1 in 78
league_es,post-break (T>4997700),ATM - BET,HT/FT 1/2,HTFT,44.9,0.026651,19.66,863,1 in 37
league_es,post-break (T>4997700),MAL - GET,HT CS 1-2,HTCS,27.9,0.042874,19.62,863,1 in 23
league_es,post-break (T>4997700),GIR - SEV,Exact 4,ExactGoals,7.26,0.164733,19.6,862,1 in 6
league_es,post-break (T>4997700),RSO - CEL,CS 1-4,CS,129.0,0.00927,19.58,863,1 in 107
league_es,post-break (T>4997700),BET - VAL,CS 0-3,CS,60.7,0.019699,19.57,863,1 in 50
league_es,post-break (T>4997700),LEV - BAR,HT/FT 2/X,HTFT,13.4,0.089224,19.56,863,1 in 11
league_es,post-break (T>4997700),RMA - CEL,CS 0-2,CS,73.7,0.016222,19.56,863,1 in 61
league_es,post-break (T>4997700),ALV - CEL,CS 1-4,CS,68.7,0.017401,19.55,862,1 in 57
league_es,post-break (T>4997700),ESP - CEL,CS 3-0,CS,54.3,0.022016,19.55,863,1 in 45
league_es,post-break (T>4997700),RSO - GIR,CS 2-2,CS,16.1,0.074246,19.54,862,1 in 13
league_es,post-break (T>4997700),RAY - SEV,CS 1-4,CS,103.0,0.011601,19.49,862,1 in 86
league_es,post-break (T>4997700),ELC - SEV,HT CS 3-0,HTCS,103.0,0.011601,19.49,862,1 in 86
league_es,post-break (T>4997700),ATM - OSA,HT CS 2-1,HTCS,17.8,0.06713,19.49,864,1 in 14
league_es,post-break (T>4997700),BAR - MAL,CS 4-2,CS,51.5,0.023202,19.49,862,1 in 43
league_es,post-break (T>4997700),ALV - ROV,CS 2-3,CS,51.5,0.023202,19.49,862,1 in 43
league_es,post-break (T>4997700),ELC - ESP,CS 3-2,CS,41.2,0.029002,19.49,862,1 in 34
league_es,post-break (T>4997700),VIL - ESP,CS 6-0,CS,206.0,0.0058,19.49,862,1 in 172
league_es,post-break (T>4997700),LEV - RMA,HT/FT 1/2,HTFT,49.1,0.024334,19.48,863,1 in 41
league_es,post-break (T>4997700),ALV - ROV,HT CS 1-2,HTCS,27.1,0.044084,19.47,862,1 in 22
league_es,post-break (T>4997700),SEV - ROV,HT/FT 2/1,HTFT,46.8,0.025522,19.44,862,1 in 39
league_es,post-break (T>4997700),RMA - OSA,CS 3-3,CS,85.8,0.013921,19.44,862,1 in 71
league_es,post-break (T>4997700),BAR - GET,CS 4-1,CS,19.8,0.060325,19.44,862,1 in 16
league_es,post-break (T>4997700),ATM - OSA,CS 1-3,CS,129.0,0.009259,19.44,864,1 in 108
league_es,post-break (T>4997700),VAL - ESP,HT/FT 1/X,HTFT,14.1,0.084687,19.41,862,1 in 11
league_es,post-break (T>4997700),LEV - ELC,CS 0-1,CS,9.53,0.12529,19.4,862,1 in 7
league_es,post-break (T>4997700),ATH - ALV,CS 2-2,CS,22.4,0.053302,19.4,863,1 in 18
league_es,post-break (T>4997700),ATH - RMA,CS 0-4,CS,147.0,0.008121,19.37,862,1 in 123
league_es,post-break (T>4997700),BET - RSO,HT/FT 2/1,HTFT,29.4,0.040603,19.37,862,1 in 24
league_es,post-break (T>4997700),MAL - GIR,Exact 6,ExactGoals,29.4,0.040603,19.37,862,1 in 24
league_es,post-break (T>4997700),CEL - RAY,CS 5-1,CS,147.0,0.008121,19.37,862,1 in 123
league_es,post-break (T>4997700),ATH - ATM,CS 3-2,CS,49.0,0.024362,19.37,862,1 in 41
league_es,post-break (T>4997700),RAY - ROV,CS 0-2,CS,18.7,0.063805,19.32,862,1 in 15
league_es,post-break (T>4997700),RMA - MAL,CS 3-3,CS,85.8,0.013905,19.3,863,1 in 71
league_es,post-break (T>4997700),RSO - ROV,CS 5-1,CS,85.7,0.013921,19.3,862,1 in 71
league_es,post-break (T>4997700),ALV - RMA,HT/FT 2/1,HTFT,44.7,0.026682,19.27,862,1 in 37
league_es,post-break (T>4997700),SEV - ATH,CS 1-5,CS,257.0,0.00464,19.26,862,1 in 215
league_es,post-break (T>4997700),GIR - ALV,CS 5-0,CS,514.0,0.00232,19.26,862,1 in 431
league_es,post-break (T>4997700),CEL - ATH,CS 0-5,CS,514.0,0.00232,19.26,862,1 in 431
league_es,post-break (T>4997700),ROV - RMA,CS 1-0,CS,60.6,0.019676,19.24,864,1 in 50
league_es,post-break (T>4997700),CEL - GET,CS 2-4,CS,343.0,0.003476,19.24,863,1 in 287
league_es,post-break (T>4997700),ATM - OSA,CS 6-0,CS,206.0,0.005787,19.21,864,1 in 172
league_es,post-break (T>4997700),ROV - VIL,HT/FT 2/1,HTFT,36.7,0.032483,19.21,862,1 in 30
league_es,post-break (T>4997700),GIR - ELC,HT/FT 1/X,HTFT,13.9,0.085747,19.19,863,1 in 11
league_es,post-break (T>4997700),ELC - GIR,CS 1-4,CS,64.2,0.018561,19.16,862,1 in 53
league_es,post-break (T>4997700),MAL - SEV,CS 4-1,CS,79.0,0.015081,19.14,862,1 in 66
league_es,post-break (T>4997700),ATM - ELC,Exact 0,ExactGoals,11.8,0.100928,19.1,862,1 in 9
league_es,post-break (T>4997700),ATM - ELC,CS 0-0,CS,11.8,0.100928,19.1,862,1 in 9
league_es,post-break (T>4997700),RAY - MAL,HT/FT 2/1,HTFT,35.4,0.033643,19.1,862,1 in 29
league_es,post-break (T>4997700),GIR - CEL,CS 3-2,CS,36.7,0.032445,19.07,863,1 in 30
league_es,post-break (T>4997700),RAY - GET,HT/FT 1/2,HTFT,36.7,0.032445,19.07,863,1 in 30
league_es,post-break (T>4997700),RMA - RAY,HT/FT 2/2,HTFT,41.1,0.028969,19.06,863,1 in 34
league_es,post-break (T>4997700),GET - VIL,HT CS 2-1,HTCS,31.1,0.038283,19.06,862,1 in 26
league_es,post-break (T>4997700),CEL - RMA,HT CS 2-1,HTCS,73.3,0.016241,19.05,862,1 in 61
league_es,post-break (T>4997700),RSO - ATM,CS 2-4,CS,114.0,0.010441,19.03,862,1 in 95
league_es,post-break (T>4997700),ELC - BAR,CS 4-2,CS,342.0,0.00348,19.03,862,1 in 287
league_es,post-break (T>4997700),RAY - SEV,CS 5-0,CS,513.0,0.00232,19.03,862,1 in 431
league_es,post-break (T>4997700),SEV - ATM,CS 1-5,CS,171.0,0.006961,19.03,862,1 in 143
league_es,post-break (T>4997700),OSA - LEV,HT CS 2-1,HTCS,28.5,0.041763,19.03,862,1 in 23
league_es,post-break (T>4997700),LEV - RAY,CS 0-4,CS,114.0,0.010441,19.03,862,1 in 95
league_es,post-break (T>4997700),VIL - GIR,CS 5-1,CS,85.6,0.013905,19.03,863,1 in 71
